tf,target,importance
CREM,PRPF19,0.0140000654945532
CREM,PRPF38A,0.1455316221417598
CREM,PRRC2C,0.0333772235746879
CREM,PSD4,0.230636031897591
CREM,PSMA6,0.1643704988045854
CREM,PSMB1,0.0303106678320501
CREM,PSMB3,0.1375834180640977
CREM,PSMB4,0.0729032175057617
CREM,PSMC2,0.0391421181666886
CREM,PSMC3IP,0.4032463299324417
CREM,PSMC4,0.0205453315056119
CREM,PSMC5,0.0651438723177973
CREM,PSMD12,0.0354392844888469
CREM,PSMD14,0.0199465401036925
CREM,PSMD3,0.0936715854039595
CREM,PSMD7,0.0372911505506506
CREM,PSMD8,0.0094730429363245
CREM,PSME3,0.0094672174798255
CREM,PSMF1,0.0725883912347917
CREM,PSTPIP1,0.323893484461298
CREM,PTBP1,0.0238484697781503
CREM,PTGER2,0.858840245533034
CREM,PTGER4,2.355692780639362
CREM,PTGES3,0.0542939222076766
CREM,PTK2B,0.3259499574558335
CREM,PTPN1,0.7548925087026518
CREM,PTPN2,0.5246705754951796
CREM,PTPN7,0.2065230913846061
CREM,PTPN9,0.1827926248671557
CREM,PTPRE,0.4337940411579797
CREM,PTTG1IP,0.5342280500438406
CREM,PUM1,0.2632347543229858
CREM,PURA,0.1741406098196872
CREM,PYROXD1,0.4971235574570521
CREM,PYURF,0.023828462138334
CREM,QKI,0.0920343748777298
CREM,QPCT,0.1049769068313323
CREM,R3HDM4,0.0788730261675811
CREM,RAB11A,0.081038735784503
CREM,RAB1A,0.2023853948757651
CREM,RAB21,0.3126305059656828
CREM,RAB31,1.959475342583081e-07
CREM,RAB35,0.0620573450436528
CREM,RAB5A,1.2058418182970911
CREM,RAB5C,0.1240353292553516
CREM,RAB7A,0.0774116591572954
CREM,RAB8A,0.0343554825016267
CREM,RAB8B,0.2531453986657029
CREM,RAC1,0.2252031238372083
CREM,RAC2,0.1391325722628518
CREM,RAD18,0.0842916049146618
CREM,RAD21,0.0744790183599825
CREM,RALA,0.1381196591758783
CREM,RANGAP1,0.1351288701176236
CREM,RAP1A,0.1942650764289178
CREM,RAP2B,0.1231386275480337
CREM,RAP2C,0.1454123253744823
CREM,RARA,0.2032558159907691
CREM,RASA2,0.1096406311738322
CREM,RASL11A,1.4552408641446772
CREM,RASSF2,0.8073522551084248
CREM,RBBP7,0.0492903074658618
CREM,RBCK1,0.1274353285342785
CREM,RBM18,0.0840661204571147
CREM,RBM28,0.0751430239338131
CREM,RBM3,0.0602967774323486
CREM,RBMS1,0.4110620708043163
CREM,RCE1,0.0392306456282684
CREM,RDX,0.7001133829084591
CREM,REEP3,0.0906111951163676
CREM,REL,0.3886077995604351
CREM,RELB,0.4779116263081269
CREM,RER1,0.1071907166918577
CREM,RFTN1,1.0165687813269124
CREM,RGL2,0.1539299167039816
CREM,RGS1,1.5286050311748351
CREM,RGS13,2.1886265944496954
CREM,RGS3,0.7446788814993186
CREM,RHBDF2,1.0627505031840687
CREM,RHEB,0.0173472409432123
CREM,RHOG,0.7301300172547243
CREM,RHOH,1.8976511677604813
CREM,RIC8A,0.1370123256780469
CREM,RILPL2,0.9943312855107652
CREM,RIOK3,0.0801396699461444
CREM,RIPK1,0.6163897435525721
CREM,RIPK3,0.1493184363654287
CREM,RLIM,0.231219023317225
CREM,RNASEH2C,0.0120684709134999
CREM,RNF10,0.3217130944879892
CREM,RNF111,0.1706455896343103
CREM,RNF125,0.4237961317619509
CREM,RNF14,0.1021579731198083
CREM,RNF144A-AS1,1.337208396457138
CREM,RNF170,0.0990392946478544
CREM,RNF185,0.1573245032420517
CREM,RNF19A,0.926372549668766
CREM,RNF214,0.2850123052577055
CREM,RNF4,0.0527396365976303
CREM,RNF6,0.043493655568071
CREM,RNF7,0.0392925990862769
CREM,RNMT,0.0490859701282719
CREM,ROCK1,0.2160368223907069
CREM,ROMO1,0.0541282321869797
CREM,RORA,0.6555899873577732
CREM,RPF1,0.3076174864365985
CREM,RPL12,0.0713325752518964
CREM,RPL13AP5,0.1557820399472883
CREM,RPL26,0.1265319380776979
CREM,RPL27,0.1836277913916305
CREM,RPL28,0.8764096656199608
CREM,RPL36AL,0.319189834455976
CREM,RPL37A,0.6637032604833785
CREM,RPL7L1,0.0400894277942224
CREM,RPS16,1.0187227269620598
CREM,RPS25,0.0747925617638233
CREM,RPS26,0.2713145041176985
CREM,RPS27,0.0869922373418941
CREM,RRAGA,0.8665453186258845
CREM,RRBP1,0.1295568361066197
CREM,RRNAD1,0.1146494319166631
CREM,RRP36,0.0545422547412779
CREM,RRS1,0.0300779499691119
CREM,RSPRY1,0.1118548073866302
CREM,RTFDC1,0.1122756156659331
CREM,RTN4,0.1047627702844405
CREM,RUBCN,0.1776314716638617
CREM,RUNX1,0.1484113938003072
CREM,RUNX3,0.6222245874833338
CREM,RXRA,0.1224589609056819
CREM,S100A11,0.5283903101519888
CREM,SAMSN1,1.7583594099616062
CREM,SAR1A,0.2234735135755374
CREM,SAT1,3.486475072897849
CREM,SATB1,0.2076973416071571
CREM,SATB1-AS1,0.152291612133753
CREM,SBDS,0.1537600617147725
CREM,SBNO2,0.0992633425225834
CREM,SCAMP2,0.1328686412630465
CREM,SDAD1,0.083305321263079
CREM,SDCBP,2.3763197172960187
CREM,SDE2,0.0906698945034079
CREM,SDHAP1,0.1560540109120242
CREM,SEC11A,0.0511486808794472
CREM,SEC14L1,0.3465204802439793
CREM,SEC24A,0.980108894011702
CREM,SELK,0.96930287729901
CREM,SELT,0.2231173664697172
CREM,SEMA4A,0.0779670967086838
CREM,SEPT10,0.1482940277268146
CREM,SEPT7,0.0354458584401942
CREM,SERINC1,0.8947999905180036
CREM,SERP1,0.4651328209015157
CREM,SF1,0.0758354948079042
CREM,SF3B3,0.0460953100707372
CREM,SF3B4,0.0339870398025502
CREM,SF3B6,0.0195813238124859
CREM,SFMBT2,0.3730684290608115
CREM,SFR1,1.1054813776958985
CREM,SFT2D1,0.0209751719491349
CREM,SFXN1,0.0130654056001884
CREM,SH2D1A,0.4621436466852238
CREM,SH2D2A,0.9210268647160996
CREM,SH2D4A,0.9882411814324246
CREM,SH3GLB2,0.1032075641002803
CREM,SH3KBP1,0.5405747874275457
CREM,SHISA2,0.0886184172640897
CREM,SHKBP1,0.1544375988912442
CREM,SHMT2,0.0159414948182347
CREM,SIAH2,0.2050508544998562
CREM,SIL1,0.2738949510615628
CREM,SIPA1L1,1.4868241287941604
CREM,SKIL,1.0890528304776772
CREM,SLA,1.440130000064718
CREM,SLAMF1,0.903578479066409
CREM,SLC16A3,0.829557545749939
CREM,SLC25A14,0.0871971849448172
CREM,SLC25A4,0.0868841711667818
CREM,SLC25A46,0.0776062411284596
CREM,SLC30A7,1.1389748591714288
CREM,SLC35A4,0.0369779275520783
CREM,SLC37A1,0.8651537852853187
CREM,SLC38A10,0.1575944227814735
CREM,SLC39A8,1.2049251786524633
CREM,SLC41A1,0.4052206687377745
CREM,SLC44A1,1.669754879801401e-09
CREM,SLC4A10,0.265547727616207
CREM,SLC4A1AP,0.7211930319233717
CREM,SLC9A8,0.129700765952215
CREM,SLCO4A1,0.1438240010288015
CREM,SLF1,0.1497687397973269
CREM,SLU7,0.1080166588773512
CREM,SMAP2,0.4707743713935652
CREM,SMCO4,0.3054086292910377
CREM,SMG1P2,0.0813634514187082
CREM,SMIM15,0.0279443622450697
CREM,SMNDC1,0.2636450923638569
CREM,SMOX,0.0829642914728207
CREM,SMS,0.1323234316192703
CREM,SMYD3,0.1561306899498747
CREM,SND1,0.0342409550402858
CREM,SND1-IT1,0.1722110478923232
CREM,SNED1,1.548644143857439
CREM,SNRNP200,0.3159468555411502
CREM,SNRPB,0.1682363188829694
CREM,SNRPB2,0.0742384939176798
CREM,SNRPD2,0.0506485509065234
CREM,SNRPG,0.211497141888675
CREM,SNU13,0.0933842270570223
CREM,SNX9,1.9651019461908972
CREM,SOCS2,0.7113120071120932
CREM,SOCS3,0.9753080860822514
CREM,SOD2,0.1503826817905258
CREM,SORBS2,0.4701865558082547
CREM,SORD,0.1180062099964949
CREM,SP140,1.4522039206563744
CREM,SP140L,0.0999142343369962
CREM,SP4,2.3567321252405358
CREM,SPATA1,0.5620271975811312
CREM,SPATA13,0.4137300755950824
CREM,SPATA2,0.0756783436910919
CREM,SPATA3-AS1,0.4191978757351216
CREM,SPATS2L,0.833906087440839
CREM,SPHK1,1.080774236716666
CREM,SPN,0.0850601418677631
CREM,SPOCK2,0.6820755036330628
CREM,SPPL2A,0.7494163209125165
CREM,SPTY2D1,0.2593389542289211
CREM,SQRDL,0.2704004303975298
CREM,SRGN,1.9127431459958308
CREM,SRP14,0.1833540584953842
CREM,SRP54,0.1004550978729378
CREM,SRSF4,0.0448010682556536
CREM,SS18,0.0771754480580503
CREM,SSR2,0.0978362230969965
CREM,SSR3,0.4017726049359977
CREM,ST3GAL1,1.5090931264762122
CREM,ST3GAL4,0.0304596868191293
CREM,ST6GAL1,0.3767068059891152
CREM,STARD10,0.3845208315165309
CREM,STARD3,0.6148042208692349
CREM,STARD3NL,0.0501628041165477
CREM,STAT5B,0.109257014431603
CREM,STAU1,0.0822757117941701
CREM,STC2,0.0918215394018878
CREM,STIM1,0.7202858384430298
CREM,STK4,0.1275013162039484
CREM,STK40,0.0601219939590106
CREM,STT3B,0.6208682669164409
CREM,STX11,0.5037811989575756
CREM,STX12,0.9293071195869078
CREM,STX3,0.0644574170209473
CREM,STX4,0.1950034138432623
CREM,SUB1,0.2020336130603689
CREM,SUGT1,0.1658348503334255
CREM,SUMO1,0.0414343340839007
CREM,SUPT4H1,0.063826324531011
CREM,SUPT5H,0.3269029748352567
CREM,SUPT7L,0.094734102700183
CREM,SURF4,0.2270338682115005
CREM,SYAP1,0.5087051670627928
CREM,SYS1,0.152143343284676
CREM,SYTL3,2.904813078720797
CREM,SYVN1,0.2435069047244119
CREM,SZRD1,0.0561908278400547
CREM,TAB2,0.1557966934181974
CREM,TAF12,0.0335233134389646
CREM,TAF13,0.6950990999655899
CREM,TAF7,0.089783721200329
CREM,TAL1,0.1100475721434359
CREM,TANK,0.7115350168108421
CREM,TAOK1,0.1291839267151058
CREM,TAPT1,0.1537484238817275
CREM,TBC1D1,0.0476731201776693
CREM,TBC1D30,0.7706572932772273
CREM,TBC1D31,0.1931674524715912
CREM,TBPL1,0.0466765908110342
CREM,TBRG4,0.0576662056010091
CREM,TBX21,0.0927020416019742
CREM,TCEB1,0.14200196486708
CREM,TCIRG1,0.0858976270621201
CREM,TCP1,0.0174386114406729
CREM,TEAD3,0.8467652368075199
CREM,TESC,0.2351254698093962
CREM,TFAM,0.0400779028699971
CREM,TFB2M,0.1836776633464617
CREM,TFG,0.110975299540364
CREM,TFIP11,0.0913008245481888
CREM,TGFB1,0.1208413463297353
CREM,TGIF1,2.0078619324004907
CREM,TGS1,0.0303847671842137
CREM,THAP2,0.4704124862816422
CREM,THRA,4.962865937347079e-06
CREM,TIGAR,0.1359409058821053
CREM,TIMM17A,0.1220165403749356
CREM,TIMM23,0.0150676821644447
CREM,TIMM8B,0.0333286168484576
CREM,TIMMDC1,0.0713989275774418
CREM,TINF2,0.3606962427880026
CREM,TLN1,0.5992091758011335
CREM,TLR1,0.0817128495789451
CREM,TM2D1,0.1050773036550478
CREM,TM2D3,0.4834950778730538
CREM,TM9SF3,0.1575360814282788
CREM,TMA7,0.2710046591899947
CREM,TMBIM1,0.0708078169993191
CREM,TMBIM6,0.4100099131830184
CREM,TMED10,0.1905593117425124
CREM,TMED7,0.1106259949174362
CREM,TMEM117,0.7539814092917506
CREM,TMEM138,0.0416136296122599
CREM,TMEM156,0.7027057606590554
CREM,TMEM167A,0.096331068619026
CREM,TMEM173,1.6054293652399974
CREM,TMEM199,0.2256850850318552
CREM,TMEM2,0.2010209801044864
CREM,TMEM208,0.299962448077719
CREM,TMEM233,0.4564338013548224
CREM,TMEM243,0.4325613234205686
CREM,TMEM30A,0.1554187253129157
CREM,TMEM50B,0.7548588377278106
CREM,TMEM59,0.1885974557439882
CREM,TMEM68,0.2681839789619632
CREM,TMEM87A,0.1424973665732093
CREM,TMEM8B,0.2000261417606892
CREM,TMEM9B,0.0325013971948808
CREM,TMOD3,0.6149611966106844
CREM,TMSB4X,0.1360812288063138
CREM,TMUB1,0.0551134467957153
CREM,TMUB2,0.3298340023085179
CREM,TNFAIP1,0.1618412361844017
CREM,TNFAIP3,0.176282432437935
CREM,TNFAIP8,0.243146689865903
CREM,TNFRSF13C,0.0916109122314618
CREM,TNFRSF1A,0.1869550375850883
CREM,TNFRSF1B,1.1831193928601904
CREM,TNFRSF4,0.8515398345938807
CREM,TNIP1,0.5851933486529995
CREM,TNKS2,0.3078784673505046
CREM,TNNI2,2.9076671866919377e-06
CREM,TNRC18,1.0994799926617669
CREM,TNRC6C,0.2497779306916933
CREM,TOE1,0.090712704513904
CREM,TOMM20,0.0162028870992082
CREM,TOP3B,0.4547132772668247
CREM,TOR1B,0.365022975754763
CREM,TP53RK,0.0584400573661501
CREM,TPD52L2,0.3030231925885154
CREM,TPGS1,0.0729420352814075
CREM,TPM3,0.0449094183136404
CREM,TPM4,1.3945662213581187
CREM,TPP2,0.1387382737571928
CREM,TPX2,0.1136430374566722
CREM,TRABD,0.0660380813722523
CREM,TRAF1,0.0822035844279111
CREM,TRAF3IP2,0.4360631364142251
CREM,TRAPPC3,0.2364102540458384
CREM,TRAPPC4,0.2071372011502502
CREM,TRAPPC6B,0.1892599916223109
CREM,TRDMT1,0.1213736917812185
CREM,TRIB1,0.1479234103614815
CREM,TRIM33,0.1677032941512473
CREM,TRIM41,1.2198390698020816
CREM,TRIM59,0.2920503428571251
CREM,TRIM69,0.331989665866871
CREM,TRIOBP,1.8541189582088184
CREM,TRMT112,0.1188458527151824
CREM,TRMT6,0.1775957803977379
CREM,TRPV2,1.046874114461673
CREM,TSC22D4,0.0517817129794688
CREM,TSG101,0.0387715477467401
CREM,TTC1,0.0206601332356329
CREM,TTC39C,0.1570497829471081
CREM,TTYH2,0.2728621224755871
CREM,TUSC2,0.0564292256405759
CREM,TVP23B,0.098671411369637
CREM,TXLNA,0.0821069575614349
CREM,TXNIP,0.2380255487139428
CREM,U2AF2,0.0960584775046848
CREM,UAP1,0.0249335393907105
CREM,UBA2,0.0338944580599707
CREM,UBA5,0.1062093945298801
CREM,UBA52,0.0837884359380508
CREM,UBA6,0.7864426443648022
CREM,UBC,0.7425147523379662
CREM,UBE2D2,0.3240163701022498
CREM,UBE2D3,0.5613593890032128
CREM,UBE2E1,0.0331003833610501
CREM,UBE2G2,0.0598496684074991
CREM,UBE2J1,0.1065085631492671
CREM,UBE2L3,0.138200026066594
CREM,UBE2N,0.1815254341964191
CREM,UBFD1,0.1771446701190813
CREM,UBL3,0.403312645636446
CREM,UBL5,0.1929815618349953
CREM,UBL7,0.0913383732377246
CREM,UBN1,0.1511974620004717
CREM,UBR1,0.403335738510623
CREM,UFD1L,0.1194214994771118
CREM,UGGT1,0.2005136402193763
CREM,UGP2,0.059241896911801
CREM,UMAD1,0.2187790629449776
CREM,URM1,0.0402777555323472
CREM,USE1,0.0280552285085209
CREM,USF1,0.2764024891721049
CREM,USMG5,0.229874000885402
CREM,USP12,0.0606328490213119
CREM,USP16,0.025363470646909
CREM,USP36,0.1181459967068202
CREM,USP39,0.0583639815552185
CREM,USP8,0.0526817175674143
CREM,USP9X,0.3059138975326312
CREM,UTP6,0.0276185948079063
CREM,UTRN,0.5175937981599937
CREM,VAMP4,0.1973382179424793
CREM,VASP,0.0782752965377614
CREM,VAV1,0.3510116485554096
CREM,VCPIP1,0.1515633920426254
CREM,VDR,0.3055547228420601
CREM,VEZF1,0.2498807691620198
CREM,VIMP,1.1553926145160804
CREM,VLDLR,0.1219419618647869
CREM,VMA21,0.0484109492039469
CREM,VMP1,0.406587477446027
CREM,VPS4B,0.2044286238932977
CREM,VPS9D1,0.8309112593039103
CREM,VRK2,0.1913386060307627
CREM,WDR1,0.4360713895453307
CREM,WDR5,0.0394770628478737
CREM,WDR60,0.1901760362733259
CREM,WDR83,0.1246424376785866
CREM,WDR83OS,0.0391468837335519
CREM,WEE1,0.1254159462407318
CREM,WIPF1,0.2393688587984629
CREM,WIPF2,0.2098981827321377
CREM,XCL2,0.0602102422000085
CREM,XPO6,0.4197870569589958
CREM,XRCC1,0.1095508194831022
CREM,XRN2,0.0402359573668578
CREM,YES1,0.1305995381590585
CREM,YIPF4,0.1270215249483856
CREM,YME1L1,0.1392386167492879
CREM,YPEL5,0.8556717832814691
CREM,YTHDC1,0.1740933830279032
CREM,YWHAB,0.0978862977828303
CREM,YWHAH,0.0417662712062671
CREM,YWHAZ,0.0837019991761236
CREM,ZBTB16,0.3677583518270461
CREM,ZBTB2,0.588850793659811
CREM,ZBTB32,0.5759847341596508
CREM,ZBTB48,1.140805414462133
CREM,ZBTB7B,0.1013188726324983
CREM,ZC3H12A,0.8456743637935856
CREM,ZC3H12D,0.5553932338062343
CREM,ZC3H13,0.0837189383811955
CREM,ZC3H4,0.112682379145911
CREM,ZDHHC18,0.0868243458124201
CREM,ZDHHC3,0.1031854054306074
CREM,ZDHHC4,0.1623215170468551
CREM,ZFAND5,0.0984825339613541
CREM,ZFAND6,0.0932557483816649
CREM,ZFC3H1,0.4359239262801548
CREM,ZFHX3,0.4774926637735702
CREM,ZFYVE16,0.1586768568106053
CREM,ZHX2,0.6390613006301239
CREM,ZIK1,0.1703171142647555
CREM,ZNF101,0.061962725673205
CREM,ZNF234,6.926511902660293e-05
CREM,ZNF263,0.3590219443526232
CREM,ZNF35,0.1125797655388478
CREM,ZNF394,0.1347031002962624
CREM,ZNF395,0.1589256440644325
CREM,ZNF655,0.1374503662821583
CREM,ZNF672,0.0819760831082611
CREM,ZNF687,0.1559030899654393
CREM,ZNF778,0.6119445700249054
CREM,ZNFX1,0.9516252708828568
CREM,ZPR1,0.0230740052645259
CREM,ZSCAN12,2.892940425985972
CREM,ZSCAN25,1.310119514256438
CREM,ZSWIM8,0.4574753554767626
CREM,ZZZ3,0.1358308830470054
CUX1,ANXA1,0.0596244783784663
CUX1,ARHGAP24,0.394671339243219
CUX1,ATXN1L,0.5604871297493459
CUX1,C10orf11,0.2397074752010241
CUX1,CD55,0.2468216907440004
CUX1,CST3,0.4425630066469733
CUX1,EGR3,0.439112734753003
CUX1,ERF,0.0747173999980448
CUX1,FEM1B,0.0794140828392271
CUX1,GCNT2,0.1429823814897601
CUX1,HGF,0.6698245866384256
CUX1,JADE1,0.0749516434298018
CUX1,KCNMA1,0.0426955914960087
CUX1,LAIR1,0.8375389760992391
CUX1,MLLT1,0.1595669827981667
CUX1,NEGR1,0.8261391120067636
CUX1,NR1D1,0.8827731913043134
CUX1,NREP,0.7567144537626
CUX1,PTAFR,0.2504350031167148
CUX1,PVT1,0.1411260128262086
CUX1,RILPL1,1.1199888837160488
CUX1,RNF144A,0.4785268604198951
CUX1,SCARB1,0.0634425285452499
CUX1,SDC1,0.7778378370874665
CUX1,SEMA4A,0.3192878680336975
CUX1,SEMA4D,0.0955107589978457
CUX1,SNX18,0.5917122476859091
CUX1,SPPL3,0.8348720781808445
CUX1,TNFAIP2,0.6721269607648181
CUX1,TRPM2,0.2014529335849508
CUX1,UBA7,0.7542724225288289
CUX1,ZEB2,0.0919881588586827
CUX1,ZG16B,0.2851183710125393
CUX1,ZMYND12,2.4572386583809505
E2F4,AASDHPPT,0.0711570940533979
E2F4,ABI1,0.2147004297405441
E2F4,ABL1,0.070854994081141
E2F4,ACACA,0.3943236310761115
E2F4,ACAD9,0.0970309090942137
E2F4,ACOT2,3.2634812757748574e-05
E2F4,ACTL6A,0.0641946434344716
E2F4,ADGRE5,0.0657311714959536
E2F4,ADRM1,0.0197273265454498
E2F4,ADSL,0.0192202584624568
E2F4,AEN,0.1987872777753467
E2F4,AHCTF1,0.0818651192515631
E2F4,AIG1,0.056259548600877
E2F4,ALG6,0.0994831739299066
E2F4,ALKBH2,0.1219621435104434
E2F4,AMD1,0.0509369929973444
E2F4,AMFR,0.1067640006641266
E2F4,ANAPC1,0.226804739533183
E2F4,ANAPC10,0.0641220628897894
E2F4,ANAPC13,0.0641972227465238
E2F4,ANAPC5,0.0777312362895009
E2F4,ANKRD12,0.0213487918369181
E2F4,ANKRD16,0.6921865933220197
E2F4,ANKRD34A,0.1986998396480194
E2F4,ANKRD40,0.0948202156190725
E2F4,ANKRD54,0.1259776511992849
E2F4,APRT,0.0153253781672585
E2F4,APTX,0.0577252980494593
E2F4,AREL1,0.1837689649937253
E2F4,ARF4,0.1358517618068754
E2F4,ARF6,0.259729258701382
E2F4,ARFGAP1,0.1960531233115186
E2F4,ARFGAP2,0.1788375691341979
E2F4,ARHGEF1,0.0694236755172463
E2F4,ARIH2OS,0.2712486237921751
E2F4,ARL15,2.175478647667107
E2F4,ARL17A,0.1290227582571599
E2F4,ARL3,0.1927181106726921
E2F4,ARL5A,0.2893516600057602
E2F4,ARL6,0.2646370435593326
E2F4,ASCC1,0.1013664302042397
E2F4,ASCL2,0.0899312880070897
E2F4,ASL,0.2894903577697159
E2F4,ASPM,0.044702992653829
E2F4,ATG4B,0.0495193383820428
E2F4,ATG9A,0.2366467588468449
E2F4,ATIC,0.0167866314958307
E2F4,ATN1,0.2134175442028648
E2F4,ATP1B1,0.1437293070830095
E2F4,ATP5B,0.0116536704864283
E2F4,ATP5G1,0.2693819088105643
E2F4,ATP6AP1L,1.105071322094659
E2F4,ATP6V0E1,0.0463001586661811
E2F4,ATP8A1,0.1297823477705745
E2F4,ATPIF1,0.2592025175138887
E2F4,AZIN1,0.0162513269537164
E2F4,B4GALT3,0.042957704589037
E2F4,BACH1,1.2292824019109929e-06
E2F4,BAZ1A,0.0710592525188926
E2F4,BAZ1B,0.1527307279868908
E2F4,BCAT2,0.0834683426969042
E2F4,BEND3,0.1020549949960915
E2F4,BIK,0.3892543697828077
E2F4,BORCS8,0.0384074766500768
E2F4,BRD4,0.3266268085369286
E2F4,BRK1,0.0398645907515258
E2F4,BTG3,0.1891866290203329
E2F4,BZW2,0.05889850455598
E2F4,C10orf76,0.1175068507133626
E2F4,C11orf84,0.1568650606699134
E2F4,C12orf29,0.0375748861732408
E2F4,C14orf119,0.150568128051416
E2F4,C14orf2,0.2945810595234251
E2F4,C16orf45,0.1427995984424292
E2F4,C16orf62,0.2156115490958497
E2F4,C18orf21,0.0897374696929207
E2F4,C19orf52,0.4502531329869148
E2F4,C1orf228,0.0759257750204239
E2F4,C1orf53,0.0001463714497685
E2F4,C9orf114,0.2967224069000023
E2F4,C9orf78,0.0322695182638872
E2F4,CAMLG,0.0332228868133032
E2F4,CAMTA1,0.0270384769675652
E2F4,CAPN1,0.1244138911678569
E2F4,CAPN15,0.515270197615441
E2F4,CARD19,0.2105982299237327
E2F4,CARM1,0.1206687007493886
E2F4,CBWD1,0.0550363803406113
E2F4,CCDC102A,0.1447085134932738
E2F4,CCDC124,0.2474904648818535
E2F4,CCDC51,0.1375775678612694
E2F4,CCDC61,0.1058735043006429
E2F4,CCDC91,0.1233299108528616
E2F4,CCDC97,0.1416425262254908
E2F4,CCL18,0.4979175630305196
E2F4,CCND2,0.0183328730617154
E2F4,CCND3,0.0316571212027983
E2F4,CCNE2,0.1820952537181414
E2F4,CCT8,0.2931310861811896
E2F4,CD320,0.0807196942163719
E2F4,CD4,0.1097742766539628
E2F4,CDC26,0.2649317790686593
E2F4,CDK5,0.4718940333049703
E2F4,CDR2,0.1133640765198833
E2F4,CDV3,0.0174929411924838
E2F4,CECR5,0.0338027467326198
E2F4,CENPN,0.140340883936168
E2F4,CEP164,0.1147341489105527
E2F4,CEP83,0.082308303388228
E2F4,CFD,0.0785249525555554
E2F4,CFL1P1,0.213050488225087
E2F4,CHAF1B,1.0429498464562937e-07
E2F4,CHKA,0.0592142710199256
E2F4,CHMP1B,0.1181179878763947
E2F4,CHST10,0.125414792426441
E2F4,CISD1,0.0431772168699843
E2F4,CISD3,0.0434378866321789
E2F4,CKLF,0.0700598598478658
E2F4,CLPTM1L,0.0477977532528311
E2F4,CLPX,0.1706287141365434
E2F4,CLUH,0.0796425196609745
E2F4,CLYBL,0.2278240258731687
E2F4,CNIH4,0.086039097075005
E2F4,CNPY4,0.1566011602817307
E2F4,COA3,0.0223569884512954
E2F4,COA4,0.0129641984758971
E2F4,COMMD10,0.1613192067098161
E2F4,COMMD5,0.0634854735771514
E2F4,COPS4,0.0447280845943483
E2F4,COPS7B,0.1157209235289622
E2F4,COQ5,0.1050364270518607
E2F4,CORO1B,0.0831621022997648
E2F4,COX20,0.0247353423213179
E2F4,COX4I1,0.0255726932850766
E2F4,COX7C,0.1604433863486933
E2F4,CPSF6,0.2152481028306761
E2F4,CRCP,0.1175685129719895
E2F4,CREBL2,0.077212605915205
E2F4,CROCC,3.2399834251169543e-09
E2F4,CSNK1A1,0.164766481156922
E2F4,CSNK1G3,0.1027375241447572
E2F4,CTDSP1,0.1640906492638832
E2F4,CTNNB1,0.3789271858543279
E2F4,CTPS1,0.0612813853225833
E2F4,CUL1,0.0966799064938173
E2F4,CUL5,0.0767985027209696
E2F4,CYB561D2,0.1409565990126393
E2F4,CYFIP1,0.0808464175639748
E2F4,CYP27B1,0.1142365252036241
E2F4,DACT1,0.0114383303202824
E2F4,DAPK3,0.0997502469869323
E2F4,DAZAP1,0.0133762702588692
E2F4,DCAF12,0.3130137729761458
E2F4,DCHS1,0.3515745077144977
E2F4,DDHD1,0.1570404960769625
E2F4,DDX18,0.0299109991325921
E2F4,DDX21,0.011371262132021
E2F4,DDX23,0.1427905500019533
E2F4,DDX56,0.240476260661332
E2F4,DEDD,0.4217584293043469
E2F4,DENR,0.01777925179118
E2F4,DERL1,0.0421596977603256
E2F4,DESI2,0.0991554589799578
E2F4,DEXI,0.3267462016721834
E2F4,DGCR14,0.1821026785149809
E2F4,DGCR8,0.1925550149389748
E2F4,DHCR7,0.0296003975492502
E2F4,DHX15,0.0719637553486081
E2F4,DLL1,0.2647855125924571
E2F4,DNAJA3,0.1419145993533562
E2F4,DNAJC14,0.1863361699113388
E2F4,DNAJC25,0.6523469523721039
E2F4,DNMT1,0.0430463259678978
E2F4,DNTTIP2,0.1094921061445514
E2F4,DRG1,0.0402522537985679
E2F4,DTD2,0.110937380454275
E2F4,DUS3L,0.0378781572745471
E2F4,DUSP18,0.5514421033494336
E2F4,DUSP22,0.0812306936286336
E2F4,DVL2,0.0819798142654103
E2F4,E4F1,0.1063315738003163
E2F4,EBLN3,0.2582734582492265
E2F4,EBPL,0.0909583909216391
E2F4,ECE2,0.0476596598010017
E2F4,EEF1B2,0.0265604703481412
E2F4,EFCAB14,0.0996107854382602
E2F4,EGLN3,0.1042061302324967
E2F4,EID3,0.4655868030967443
E2F4,EIF1AD,0.1092414910566575
E2F4,EIF2B1,0.0710654056164484
E2F4,EIF2B3,0.0758358546082919
E2F4,EIF2S2,0.041092024990547
E2F4,EIF3CL,0.0772632700842961
E2F4,EIF3I,0.0837656505742384
E2F4,EIF3M,0.0212119122060642
E2F4,EIF4EBP1,0.0381354411554985
E2F4,EIF4G1,0.0318157231507645
E2F4,EIF5AL1,0.0530190337886228
E2F4,ELK1,0.0339583823165613
E2F4,ELOVL1,0.0728083094686154
E2F4,EMC6,0.3087275533288745
E2F4,EMC7,0.243404789445075
E2F4,EMG1,0.1042583232991057
E2F4,ENO3,0.5827017222627398
E2F4,ENOPH1,0.091908271978348
E2F4,EP400,0.3987410318944376
E2F4,ERAL1,0.1986252161749175
E2F4,ERGIC2,0.0307080374705612
E2F4,ERH,0.0141154628545214
E2F4,ETAA1,0.0894327679932486
E2F4,EXOSC10,0.2988026118564231
E2F4,EXOSC6,0.0896060715770764
E2F4,EXOSC8,0.0666578395618837
E2F4,FAIM,0.4600700173238605
