source_TF,n_target_genes,n_edges,log2FC_mean,log2FC_std,log2FC_min,log2FC_max,adj_pval_min,adj_pval_mean,adj_pval_median,culture_condition
ZNF354C,1,1,-0.4247938071275828,,-0.4247938071275828,-0.4247938071275828,0.0113648389796355,0.0113648389796355,0.0113648389796355,Rest
ZNF362,1,1,-0.4591228934227012,,-0.4591228934227012,-0.4591228934227012,4.186932383354084e-05,4.186932383354084e-05,4.186932383354084e-05,Stim48hr
ZNF362,1,1,-0.5751288940287655,,-0.5751288940287655,-0.5751288940287655,2.4488650425949816e-10,2.4488650425949816e-10,2.4488650425949816e-10,Stim8hr
ZNF384,32,32,-0.0456251818007001,0.8506998123044153,-1.709727999337916,1.5136725586618909,5.438110600816518e-06,0.0212881352236207,0.0167784787695387,Rest
ZNF384,36,36,-0.2239064509877964,0.6693453807245746,-2.030628572363232,1.282894098565339,2.0577852332953052e-22,0.0234004048970362,0.027700661019634,Stim48hr
ZNF384,25,25,0.0418734060566894,0.6030724790839133,-0.94229003246719,1.463624561154218,1.0841855785906986e-25,0.0207625385271727,0.0116316981278951,Stim8hr
ZNF394,3,3,-1.0979948778987365,1.1465231391155437,-2.411852930331412,-0.300182665777469,0.0125832581452087,0.024588000745896,0.0125832581452087,Rest
ZNF394,1,1,1.97257092496848,,1.97257092496848,1.97257092496848,0.0005646534443222,0.0005646534443222,0.0005646534443222,Stim48hr
ZNF394,1,1,4.34178593722486,,4.34178593722486,4.34178593722486,1.4460527721047118e-12,1.4460527721047118e-12,1.4460527721047118e-12,Stim8hr
ZNF396,17,17,-0.2466059737900009,0.5988826593197727,-0.8876235254681081,0.8662775941483952,2.5856777206064287e-06,0.0227892170229697,0.0217302987638701,Stim48hr
ZNF397,4,4,0.1131634137997031,0.6466969020690573,-0.8566374904650239,0.4530977790199049,5.461919522604495e-05,0.0153119689198947,0.013566849703559,Stim48hr
ZNF397,6,6,0.9316616664261193,1.0360132243155054,-0.8178361002882111,2.110225450488124,0.000112736247653,0.0167222355722277,0.0188729924208778,Stim8hr
ZNF398,7,7,0.0228319477503504,1.890144089894243,-1.1979474159324963,4.268127630507951,1.559995742220056e-48,0.0161235996018203,0.0001927379231657,Rest
ZNF398,4,4,0.9246964448233144,2.3047111841447467,-0.8576969595850901,4.274286100489714,2.389399104411684e-11,0.0030889117614527,0.0002793462721777,Stim48hr
ZNF398,3,3,0.7829323939305047,2.5707679869592623,-0.94854795429906,3.736812863989431,1.1719011462346116e-22,0.0008948502938702,2.345655693460092e-07,Stim8hr
ZNF41,5,5,1.5952698909823078,1.0724459760516605,0.3700837284689918,2.578452194094352,0.0127767637893719,0.0237004808254575,0.0214270042947949,Stim8hr
ZNF410,19,19,1.070324767091145,1.2332839950334056,-0.7441155907065616,4.64226050781408,2.694939279190357e-12,0.0104828243709425,0.00435042075605,Rest
ZNF410,8,8,0.8482831803083306,1.291385822689192,-0.772725145750436,2.833763402971495,2.3578063542560588e-20,0.0085480447704936,0.0021114230765586,Stim48hr
ZNF410,13,13,0.7079798771058168,1.19174592917654,-0.5823273006433799,3.066213907075579,1.4527308650347442e-12,0.0112605036962788,0.0039429602621253,Stim8hr
ZNF414,109,109,0.1220863731353414,0.7095957469397333,-1.643710201860012,2.6997411729012954,5.042010230721052e-14,0.0218165065156465,0.0168425418750065,Rest
ZNF414,2,2,-0.5010278048337306,0.0121465714914959,-0.5096167279035345,-0.4924388817639266,3.918737880579592e-06,0.0001434189021309,0.0001434189021309,Stim48hr
ZNF414,14,14,0.141302189787402,0.5652684636204929,-0.8431775642060281,0.9630197502308268,0.0059705015437235,0.0340223671009532,0.0302958251346746,Stim8hr
ZNF420,1,1,-0.2827548165982941,,-0.2827548165982941,-0.2827548165982941,0.0307592530377836,0.0307592530377836,0.0307592530377836,Stim8hr
ZNF426,1,1,1.9807172891400908,,1.9807172891400908,1.9807172891400908,3.7360958905065967e-06,3.7360958905065967e-06,3.7360958905065967e-06,Rest
ZNF426,5,5,0.7887910563757152,1.200109208538538,-0.8093077477349151,2.0063185514334885,0.001289527854486,0.0105772622314577,0.0129639618631565,Stim48hr
ZNF426,3,3,1.3889306040560083,0.961075108164186,0.2794606309550375,1.9654060511190965,0.0014790070693043,0.013545401093217,0.0016717720976655,Stim8hr
ZNF428,2,2,-1.0523029203835086,0.3398042049641438,-1.292580777989358,-0.8120250627776588,1.1434820534263885e-06,4.771897097622116e-05,4.771897097622116e-05,Stim48hr
ZNF428,1,1,-1.2891394382813386,,-1.2891394382813386,-1.2891394382813386,6.652036114164726e-06,6.652036114164726e-06,6.652036114164726e-06,Stim8hr
ZNF43,31,31,1.121323369705592,0.727961751313157,0.2528987486861201,2.507140664011269,1.0884256290282935e-09,0.0159588796090773,0.0108074559830192,Rest
ZNF43,6,6,1.3078586066933249,1.2590645862774943,-0.3452352177062626,2.7726741528846435,0.0001990648379948,0.0116562683915696,0.0084582657268779,Stim48hr
ZNF43,18,18,1.2414266838956522,1.0238860857866483,-0.3414017192824816,3.3502964030827367,9.152595995639689e-14,0.0156405979476711,0.0095107323403079,Stim8hr
ZNF430,5,5,1.1947078008420984,1.7573081044718293,-0.7734215193588413,2.964491562331704,2.8781519050075328e-11,0.0015861583628763,1.41554684367676e-06,Rest
ZNF430,6,6,1.1355044795442122,1.6150930796120997,-0.5595351027487866,2.9261626779170653,1.6488140331337188e-13,0.001008096262741,5.336349269748789e-06,Stim48hr
ZNF430,6,6,1.3210374449062467,1.5791037663688798,-0.4821976915182486,3.390354098073914,2.3970328860919173e-14,0.0116800676622723,0.0128817864292817,Stim8hr
ZNF436,2,2,0.7219089951827561,0.2826545792216611,0.5220420254816893,0.9217759648838229,4.635672266036506e-06,5.6570561461768255e-05,5.6570561461768255e-05,Rest
ZNF436,3,3,2.0319922270143227,1.1999046008644323,0.6513433880855508,2.8229528171585807,1.6243334635114833e-12,0.0040255257564492,2.4920775632283053e-05,Stim48hr
ZNF436,3,3,1.034300673029467,1.0042712732464347,0.1333249462486115,2.1170407369552486,4.598164799519511e-05,0.0183165655130726,0.0051699343405672,Stim8hr
ZNF44,1,1,2.4163286592590074,,2.4163286592590074,2.4163286592590074,0.0007012479251188,0.0007012479251188,0.0007012479251188,Rest
ZNF44,1,1,1.5344783638596693,,1.5344783638596693,1.5344783638596693,0.0001047637642655,0.0001047637642655,0.0001047637642655,Stim48hr
ZNF44,1,1,2.446214061001718,,2.446214061001718,2.446214061001718,2.024667407894861e-05,2.024667407894861e-05,2.024667407894861e-05,Stim8hr
ZNF444,16,16,-0.2918978094998802,0.4630886150132652,-1.370787455755348,0.3357339457069532,9.347346005417866e-25,0.0194496346760668,0.0156207168517732,Rest
ZNF444,13,13,-0.3657775903897085,0.3931055857749226,-0.9253545319151542,0.3676699237602391,9.784936574475043e-28,0.011591286205563,0.0018476893660271,Stim48hr
ZNF444,12,12,-0.5339182900639047,0.2889145099724818,-1.1337498150519023,-0.2550636248185721,7.2410406296698e-30,0.005397057536092,0.0001756724886858,Stim8hr
ZNF445,1,1,1.9123290433111968,,1.9123290433111968,1.9123290433111968,0.018768096078637,0.018768096078637,0.018768096078637,Rest
ZNF451,1,1,3.1058478640393146,,3.1058478640393146,3.1058478640393146,0.0007056384513164,0.0007056384513164,0.0007056384513164,Stim48hr
ZNF470,131,131,0.0453058682886144,0.4883114374822109,-1.6028395005122478,2.820441127745477,0.0001100991518463,0.0353780150299902,0.0439422525946191,Rest
ZNF470,16,16,0.928520376335937,0.743465896289911,-0.2121387230564415,2.944718071931695,0.0003603206954552,0.0212040221570197,0.022185517770847,Stim8hr
ZNF48,5,5,0.2337109351794016,1.184342641672391,-1.3699727773262615,1.3850349998744695,3.991055728597935e-10,0.0215535442358646,0.03410843003912,Stim48hr
ZNF480,1,1,-1.3030024456718656,,-1.3030024456718656,-1.3030024456718656,0.0027169777956522,0.0027169777956522,0.0027169777956522,Rest
ZNF480,2,2,0.4519943046503789,2.658529192337263,-1.4278697152336952,2.331858324534453,0.000591051675828,0.0235311676190468,0.0235311676190468,Stim48hr
ZNF480,1,1,-1.356259927548278,,-1.356259927548278,-1.356259927548278,0.0318277573031414,0.0318277573031414,0.0318277573031414,Stim8hr
ZNF485,4,4,-0.8820272406529963,0.1996971333857097,-1.123980910626636,-0.6440094994035142,3.5675472584906376e-24,0.0079050133983775,0.0059462124925168,Stim8hr
ZNF486,5,5,-0.1688672132110455,0.5949849408582771,-0.7629713181168425,0.8340881623784169,0.0001020838446733,0.0207250819940085,0.0083374396491105,Rest
ZNF486,3,3,-0.4184646291530161,0.2538985765820759,-0.7065056333843475,-0.2271284625967146,4.252060561642562e-05,0.00788344450254,0.0078965349539198,Stim48hr
ZNF486,2,2,-0.3770794845754283,0.0632540133710462,-0.4218068263673596,-0.3323521427834969,0.0002722974459044,0.0002792872015506,0.0002792872015506,Stim8hr
ZNF492,5,5,0.0055317399861777,0.5357763673862568,-0.3933182829632705,0.8094075460781873,3.5010050330196444e-06,0.022554455894518,0.0169056168652368,Stim48hr
ZNF492,12,12,-0.1950419611487375,0.2348924097315172,-0.4142782249092237,0.2926493544881421,5.787595365774464e-05,0.0116429289804967,0.0056982728855146,Stim8hr
ZNF496,2,2,2.41852619271787,1.250534682365517,1.5342646387082477,3.3027877467274926,0.0463366612306985,0.0463366612306985,0.0463366612306985,Rest
ZNF507,12,12,0.3480819860089397,0.7673714210320106,-1.343145616963827,1.1255537763460313,3.070744059550417e-21,0.0076486604824746,1.050419873856947e-05,Rest
ZNF507,66,66,0.5029057725507181,0.444884170572168,-1.0430779333092857,1.536706648817267,1.3534096509621584e-49,0.0067384952003402,0.000112339899611,Stim48hr
ZNF507,33,33,0.4538374664845986,0.6364997735185622,-1.9051164175017945,1.3094992916622314,1.0256550351180795e-76,0.003907225298659,3.800065651149432e-09,Stim8hr
ZNF512,2,2,0.9626096113420796,0.8384788785017689,0.3697155104717875,1.5555037122123716,0.0329194090927588,0.0330212185558661,0.0330212185558661,Stim48hr
ZNF512B,204,204,0.0320747234783541,0.3886514276781995,-0.915459332663039,0.8653238100107934,0.0006217625455898,0.0333718000719204,0.0356889921105511,Rest
ZNF512B,1,1,-0.5172954061662947,,-0.5172954061662947,-0.5172954061662947,0.0022876518904822,0.0022876518904822,0.0022876518904822,Stim48hr
ZNF513,2,2,1.2891254876299534,1.1085480939567882,0.5052636131216864,2.07298736213822,0.0201379769105093,0.0293956270497974,0.0293956270497974,Stim48hr
ZNF518B,1,1,2.0312596903275506,,2.0312596903275506,2.0312596903275506,0.0215622183432065,0.0215622183432065,0.0215622183432065,Rest
ZNF518B,1,1,-0.4191794199850672,,-0.4191794199850672,-0.4191794199850672,0.0094120819982753,0.0094120819982753,0.0094120819982753,Stim48hr
ZNF518B,3,3,-1.64748226239173,3.438430626638683,-5.617785988832075,0.3555976254636271,0.0278419846369973,0.0391311995604855,0.0447758070222297,Stim8hr
ZNF519,4,4,-0.3606041004407905,0.4196746387963886,-0.6819275329819389,0.232555135987031,0.0049820056148196,0.0249219007097525,0.0269029443206712,Rest
ZNF519,1,1,-0.6238983033427303,,-0.6238983033427303,-0.6238983033427303,0.0136914184970196,0.0136914184970196,0.0136914184970196,Stim48hr
ZNF526,7,7,-0.0203046343600634,1.326470308913061,-1.3022161273486872,2.280530077806925,3.2073002166144883e-08,0.0038765029693837,0.0008981331179635,Rest
ZNF526,14,14,-0.0218142291603724,1.3184342417154742,-2.916041686422308,2.400945235541424,2.0437989388656363e-06,0.0167522338271101,0.0107299640366242,Stim48hr
ZNF526,16,16,-0.2088989714444337,0.9071765011940413,-1.1034927652696789,2.0767245809373835,8.17135652461418e-12,0.0125755521707998,0.0060350137695034,Stim8hr
ZNF527,8,8,2.44816986259659,0.5637463562859947,1.6886161070322194,3.301332927656329,3.3278805775471493e-07,0.0059018738948594,0.0075719744912359,Rest
ZNF530,1,1,-0.8759301608340845,,-0.8759301608340845,-0.8759301608340845,1.9717467670587306e-07,1.9717467670587306e-07,1.9717467670587306e-07,Stim48hr
ZNF530,3,3,-0.9461444134287412,0.6476046958689762,-1.321683087461777,-0.198357335317639,1.897078855159772e-27,0.002331217491324,0.003079647496629,Stim8hr
ZNF544,1,1,-0.2125367126399946,,-0.2125367126399946,-0.2125367126399946,0.0052474458467915,0.0052474458467915,0.0052474458467915,Stim48hr
ZNF544,1,1,-0.5453876457892344,,-0.5453876457892344,-0.5453876457892344,0.0161082594588051,0.0161082594588051,0.0161082594588051,Stim8hr
ZNF546,3,3,1.4556638088589489,1.3016906240375177,0.3265176862328544,2.87940522155956,8.76789919099304e-07,0.0167088529703861,0.001383033260592,Stim48hr
ZNF546,5,5,1.5312583665067625,1.061550559888676,-0.1387483269575136,2.6037722016961795,1.503182815935336e-07,0.0123212566394527,0.011162428172005,Stim8hr
ZNF549,32,32,0.4916689795750424,1.1483455269771727,-1.0701263077119796,3.8510159166042586,0.00016552042992,0.0332147286757059,0.0307260038016441,Rest
ZNF549,1,1,0.2721693805993789,,0.2721693805993789,0.2721693805993789,0.0093729229868526,0.0093729229868526,0.0093729229868526,Stim48hr
ZNF549,7,7,0.0260373058028857,1.530958623391807,-1.1212144490400198,3.443621762507363,1.041181845423759e-23,0.0156022049791996,0.0210860388256084,Stim8hr
ZNF550,2,2,-0.5310230054070162,0.0686603812150112,-0.5795732265630041,-0.4824727842510283,0.0005823734364044,0.001007276284866,0.001007276284866,Rest
ZNF550,3,3,-0.9533042106221084,0.8322500507531789,-1.9086655519484248,-0.3856031111494017,0.0003780436095618,0.0132241991462922,0.0017452545242928,Stim48hr
ZNF550,2,2,-0.8205868623020786,0.5640043699613438,-1.219398176920591,-0.421775547683566,0.000688246032236,0.0080417027949103,0.0080417027949103,Stim8hr
ZNF552,3,3,0.2298102167531174,0.7156202527408945,-0.588463326984821,0.7386146957636618,7.091990143257074e-05,0.0041367328976823,0.0047223198108893,Rest
ZNF552,2,2,1.942375753866781,0.0728693241215436,1.890849360639957,1.993902147093605,0.0019640993334738,0.0074144446188183,0.0074144446188183,Stim48hr
ZNF552,1,1,-0.5565103344769179,,-0.5565103344769179,-0.5565103344769179,1.094438608593053e-07,1.094438608593053e-07,1.094438608593053e-07,Stim8hr
ZNF554,378,378,0.4477304294077662,0.4189003626061439,-0.7279175807251822,2.5494301946990467,5.565104880892889e-60,0.0107900136133504,0.0017456175287116,Rest
ZNF554,476,476,0.2714798950031359,0.3923908252666029,-1.1398667296045002,2.0742534941551685,7.473757278565529e-35,0.0128452219014279,0.0059087976487855,Stim48hr
ZNF554,152,152,0.3140821820882862,0.413487827973732,-2.589744029009922,1.9406286207857208,1.297270551180637e-23,0.0103681073494398,0.0017536046555169,Stim8hr
ZNF557,1,1,0.5424971903243203,,0.5424971903243203,0.5424971903243203,0.0182501468741922,0.0182501468741922,0.0182501468741922,Stim48hr
ZNF558,1,1,3.515618210000645,,3.515618210000645,3.515618210000645,0.0022561929115104,0.0022561929115104,0.0022561929115104,Stim8hr
ZNF559,11,11,0.440873521743547,0.4985580580326165,-0.9853299400841308,0.7980729588672713,4.677170247912276e-05,0.0175719170127888,0.0090296154704622,Stim48hr
ZNF561,9,9,-0.0791637685675919,1.2217341028929571,-1.76226432979077,1.3907669817998225,3.3140582385719736e-21,0.0166133137387653,0.0044059712634863,Rest
ZNF561,4,4,-0.1785433412224731,0.7859941373069647,-1.1231286569412775,0.4937149746518662,2.8107806649497373e-09,0.0157894522651801,0.0187992910862712,Stim48hr
ZNF561,1,1,-1.3251975035830872,,-1.3251975035830872,-1.3251975035830872,0.0001398868224721,0.0001398868224721,0.0001398868224721,Stim8hr
ZNF562,6,6,2.4866531013855204,2.026752768900729,0.4889691986996877,4.642860593749498,1.3222035595967582e-31,0.0013298315410445,5.193702737932758e-05,Rest
ZNF562,8,8,1.1361476100954362,1.5441788055957286,-0.4564934268799198,4.521403862245479,2.427838511174247e-25,0.0043358323893775,4.2297784689737685e-06,Stim48hr
ZNF562,4,4,3.12453354881753,2.084623567685367,0.8122592138716125,5.671464250873831,4.013718558332993e-14,0.0088181315967308,2.8361323030666353e-09,Stim8hr
ZNF566,7,7,-0.7171430419404111,0.6681394837035775,-1.5541516681874934,0.6251344761372322,3.05648720429535e-10,0.012817255191639,0.0116126888269174,Rest
ZNF566,13,13,0.537042949237613,2.101034519668257,-1.6966517197893298,5.511447393890996,3.31659779061155e-24,0.0082279315236086,0.0001570393797237,Stim48hr
ZNF566,3,3,-0.9105827130210434,0.3442836728315764,-1.1413834360937067,-0.5148619686185139,6.54890429038259e-17,6.272951396398587e-06,5.861844114575729e-08,Stim8hr
ZNF567,1,1,-1.7362374280085655,,-1.7362374280085655,-1.7362374280085655,0.0301449699718277,0.0301449699718277,0.0301449699718277,Stim48hr
ZNF571,1,1,-0.3410994013310638,,-0.3410994013310638,-0.3410994013310638,0.0246875134330482,0.0246875134330482,0.0246875134330482,Stim48hr
ZNF576,1,1,-0.6684905249216386,,-0.6684905249216386,-0.6684905249216386,0.0073959916545359,0.0073959916545359,0.0073959916545359,Stim48hr
ZNF576,2,2,-0.9854019343879216,0.2564379900835482,-1.166730976129847,-0.8040728926459958,1.1868458693640521e-08,0.0076280364514146,0.0076280364514146,Stim8hr
ZNF579,4,4,-0.0702015747520374,1.8696003767981115,-1.1448576806329591,2.7244498665263697,9.072568556921422e-15,0.0022861974655866,0.0001657553694419,Stim48hr
ZNF579,13,13,1.8644631253378767,1.386093609737043,-1.0241219222057545,3.724337791479653,9.53462387502604e-11,0.0082958807393556,0.0006479846944384,Stim8hr
ZNF583,1,1,1.102921804571696,,1.102921804571696,1.102921804571696,3.476873523036863e-05,3.476873523036863e-05,3.476873523036863e-05,Rest
ZNF583,2,2,0.3426468806732194,0.7161088484939901,-0.1637185421645709,0.8490123035110099,0.0164704225544688,0.0164704225544688,0.0164704225544688,Stim48hr
ZNF583,1,1,-2.293885506196616,,-2.293885506196616,-2.293885506196616,0.0272798756348498,0.0272798756348498,0.0272798756348498,Stim8hr
ZNF584,1,1,0.7736175976326349,,0.7736175976326349,0.7736175976326349,0.0133278659658527,0.0133278659658527,0.0133278659658527,Stim8hr
ZNF586,7,7,-0.7149837725885428,0.534054616660078,-1.516541655472328,0.2050126458575357,1.6589868569254755e-09,0.0040218648491668,0.0005139722472241,Rest
ZNF586,5,5,-0.5625756050281792,0.2029748865994848,-0.7965710870289705,-0.3189325094414999,8.372371443330851e-13,0.0045072600629015,0.0033743273256644,Stim48hr
ZNF586,11,11,-0.8356349146070396,1.4970216040104785,-4.418957227641026,2.164419025024772,5.5151669324374576e-08,0.0210225846457369,0.0002331844315324,Stim8hr
ZNF589,25,25,0.4583361106666214,0.5173999971643726,-0.234434204873488,2.0869878234921284,1.337451858207783e-13,0.0187053273692881,0.0148864412225499,Rest
ZNF589,11,11,0.4206670772798286,0.4034232841912305,0.1862517147898318,1.4013595815123774,0.0036684606007418,0.0371123899562012,0.0446678397486811,Stim48hr
ZNF589,12,12,0.6123592283510181,1.6096910530595112,-0.4466392060577646,5.687051377961499,3.508557087280196e-09,0.0070046742441116,0.0028252958083536,Stim8hr
ZNF592,2,2,1.3493745011964802,1.2672057862091135,0.4533246966091856,2.2454243057837746,1.1863245363786145e-05,0.0055340279018182,0.0055340279018182,Rest
ZNF592,2,2,0.7444597839816965,3.0086434702561204,-1.3829724160090329,2.871891983972426,2.3924037040123163e-06,0.00748795676834,0.00748795676834,Stim48hr
ZNF595,3,3,1.0924761543872108,0.4066680100571139,0.6699092018476831,1.481120134630958,0.0083966234011068,0.0108602543021558,0.0083966234011068,Rest
ZNF595,4,4,2.745955506786134,1.3191742965823403,1.8267663293071963,4.6655167454017015,1.410990372635664e-05,0.0273273602042132,0.0351347999456567,Stim48hr
ZNF595,1,1,1.3949638508801392,,1.3949638508801392,1.3949638508801392,0.0406869422856048,0.0406869422856048,0.0406869422856048,Stim8hr
ZNF597,5,5,1.248195354526231,1.5646158348553325,-0.3470822499349995,3.3107987222726774,0.0007288740080161,0.026483997611768,0.0292372181833258,Rest
ZNF597,2,2,-0.0954631969082901,0.639576292637256,-0.5477119305182456,0.3567855367016654,4.7642766095979134e-11,5.344067392811836e-07,5.344067392811836e-07,Stim48hr
ZNF597,2,2,-0.3385114279776507,0.0411303969622235,-0.3675950105825337,-0.3094278453727679,9.8942438950411e-05,0.0165147439773958,0.0165147439773958,Stim8hr
ZNF600,5,5,0.8734299352281688,0.8650997694191761,-0.372013210412682,1.884589444223593,0.0007063091776687,0.0225451898651614,0.0132574374196484,Rest
ZNF600,8,8,0.1725764132573381,0.9602443351096724,-1.272635782655109,1.9727681491421625,0.0003822938888376,0.0122153872570976,0.0047121117775551,Stim48hr
ZNF600,2,2,0.7470037461276893,1.6338196580786708,-0.4082812133356254,1.902288705591004,0.0006371466393806,0.011035982444074,0.011035982444074,Stim8hr
ZNF605,1,1,3.426772662530296,,3.426772662530296,3.426772662530296,5.865239649179065e-06,5.865239649179065e-06,5.865239649179065e-06,Stim8hr
ZNF613,468,468,0.6657059063992435,0.9466170422648492,-1.5636067445913573,4.51835785735098,1.364114792695224e-08,0.0185684453922811,0.0160762581985035,Rest
ZNF613,417,417,0.6902599220592551,0.76810678112653,-0.7831636149544432,4.243290604023133,5.065487197387852e-16,0.0170997330657932,0.0105974474599846,Stim48hr
ZNF613,1046,1046,0.3697502220871437,0.6935552548399279,-2.002568071780834,5.016720852949174,1.9866912687640345e-11,0.0184130740888588,0.0157618980915702,Stim8hr
ZNF614,1,1,0.6243634161500862,,0.6243634161500862,0.6243634161500862,0.0015816705095221,0.0015816705095221,0.0015816705095221,Stim48hr
ZNF614,2,2,-2.948517341222598,3.766020308902488,-5.611495839733804,-0.2855388427113924,0.0056891276297965,0.0235665014812797,0.0235665014812797,Stim8hr
ZNF619,2,2,-0.1763245659136786,1.040558170901669,-0.9121103047773192,0.5594611729499619,0.0190205479088353,0.021359738895679,0.021359738895679,Rest
ZNF619,5,5,0.1754264549696328,0.4952610306519244,-0.6875284503322537,0.5128595113954153,0.022423396618295,0.0351144955221548,0.0368855298947962,Stim48hr
ZNF620,1,1,-0.3987862223866658,,-0.3987862223866658,-0.3987862223866658,0.0204595398983027,0.0204595398983027,0.0204595398983027,Rest
ZNF620,2,2,0.1062937017573271,0.4685182882807176,-0.2249987569958821,0.4375861605105363,0.0002291231209667,0.0011245994235945,0.0011245994235945,Stim8hr
ZNF621,1,1,-0.6637448059304322,,-0.6637448059304322,-0.6637448059304322,0.0013402442032912,0.0013402442032912,0.0013402442032912,Rest
ZNF623,3,3,1.7545853048456348,1.2115366209256755,1.0006836118917106,3.152097350793216,0.0005061500877959,0.0059666982334858,0.0034637035473604,Rest
ZNF623,1,1,-0.7936319770882418,,-0.7936319770882418,-0.7936319770882418,1.2290147640580192e-07,1.2290147640580192e-07,1.2290147640580192e-07,Stim48hr
ZNF623,2,2,0.5329889045095275,1.9559387017914187,-0.8500686151123972,1.916046424131452,0.0004405345282939,0.0012221394138407,0.0012221394138407,Stim8hr
ZNF626,1,1,0.3684509318378485,,0.3684509318378485,0.3684509318378485,0.0005358715286345,0.0005358715286345,0.0005358715286345,Rest
ZNF626,1,1,-0.248219244412309,,-0.248219244412309,-0.248219244412309,0.0045154738184332,0.0045154738184332,0.0045154738184332,Stim8hr
ZNF627,48,48,2.772608160073313,1.3251163597373588,0.8342175332047401,6.2113845774828365,4.301280155750956e-28,0.0089249068858714,0.0001985305923244,Rest
ZNF627,2,2,1.2625628150164725,2.3220995664362607,-0.3794095350009497,2.904535165033894,0.001032667518051,0.005898876136918,0.005898876136918,Stim8hr
ZNF628,11,11,-0.3476807820941729,0.7033981024799112,-2.052040297839903,0.5394835343370733,2.492040210064575e-07,0.0209318361900345,0.0115229150199782,Stim48hr
ZNF630,17,17,0.6543130339816803,0.5801575314699908,-0.4731710386747296,2.3310893365532444,0.0011001042257961,0.0319177256780353,0.0462949776398853,Stim8hr
ZNF639,12,12,0.1730704954475743,0.4154127703128646,-0.7605124668167353,0.5416449300860546,0.0002012184840785,0.0234539796384379,0.0241857325376807,Stim48hr
ZNF639,1,1,0.2643800426755459,,0.2643800426755459,0.2643800426755459,0.006652985580595,0.006652985580595,0.006652985580595,Stim8hr
ZNF641,37,37,0.3175865645364071,1.0669030129300066,-1.3722619525906357,3.893555086161411,4.333022146579506e-05,0.0230056831038398,0.0193412189669664,Rest
ZNF641,350,350,-0.1565966000634245,0.6392140314571982,-4.081835978918584,2.335591848680612,7.408907227822154e-07,0.0285502299519692,0.0298419999508312,Stim48hr
ZNF641,47,47,0.3666559246960555,1.1472760418015575,-1.6463269814186547,4.1564104589877,1.4978288357348686e-09,0.0209052737792063,0.0175673111927618,Stim8hr
ZNF644,235,235,0.3548755413383025,0.639134662435067,-2.060100591444984,3.0376014653327914,1.335484806454565e-09,0.0240314898169642,0.023595126001506,Rest
ZNF644,234,234,-0.0804285207655127,0.777257344528686,-3.909681456624464,2.940031491236188,3.4423548801708e-09,0.0189899125993524,0.0183179295130096,Stim48hr
ZNF644,142,142,0.085054046231686,0.7313270817043082,-1.5015381905190464,3.2334806676138164,5.994441484853381e-09,0.0258363715204159,0.0266653041344277,Stim8hr
ZNF646,1,1,1.2473421023953313,,1.2473421023953313,1.2473421023953313,0.0012743633206954,0.0012743633206954,0.0012743633206954,Rest
ZNF649,54,54,0.7590421732126506,1.3276939872034854,-1.8352548161331863,5.063313240258274,2.789990535136712e-07,0.0219056282723167,0.0130627305709777,Rest
ZNF649,688,688,-0.0065726196450767,0.6141707308787484,-4.295570767919556,3.232911403469185,9.627231002258294e-09,0.0210009537595343,0.0204890199298208,Stim48hr
ZNF649,137,137,0.0130485605020242,0.96358657658094,-1.995460516861664,3.2692246294858585,6.869415550260564e-05,0.0242431548328963,0.0267342569330766,Stim8hr
ZNF652,18,18,-0.138516167237246,0.673633496335716,-1.405110658181717,0.9676334977156842,1.7481005769380846e-19,0.0151397278287877,0.0096937545953112,Rest
ZNF652,3,3,-0.5885486959986335,0.90660080648573,-1.4474309837638104,0.3592223950633726,9.795046082140436e-07,0.0153263442879861,0.0004862725504653,Stim48hr
ZNF652,5,5,-0.0604567484957961,1.0607201561111623,-1.718528204287085,0.7993451016670355,4.217082683909462e-09,0.0083015321586967,5.117307305710033e-06,Stim8hr
ZNF653,45,45,0.0926106909268886,0.9979614862296244,-1.1059694162155254,4.193716706431334,3.318067756294584e-31,0.0271786193338874,0.0335303546843536,Rest
ZNF653,1,1,1.091797563254414,,1.091797563254414,1.091797563254414,9.764650033422916e-20,9.764650033422916e-20,9.764650033422916e-20,Stim48hr
ZNF653,4,4,4.006654192281432,6.989798069157745,-0.7285080733111537,14.40457039459146,5.940532098673374e-20,0.0024225832170595,2.729693786563764e-05,Stim8hr
ZNF655,10,10,0.4059012532963514,1.269279955922383,-2.2360106983942343,2.260188483485176,4.1252114229290594e-14,0.0196214776047099,0.0082474630817212,Rest
ZNF655,33,33,0.2290822625349986,0.9831575801879332,-1.5004848810492395,2.9522305647458795,5.162307708491419e-13,0.0195315496758534,0.0137068067182302,Stim48hr
ZNF655,19,19,0.6056551694522767,1.0635497482720415,-1.3131667218150225,2.763960189616772,6.844442133840382e-09,0.0126309788446873,0.0068445157217117,Stim8hr
ZNF658,16,16,-0.8299997925747595,0.651402469781338,-1.6198536529503942,0.3428098812422598,2.8342836268761448e-70,0.0129619589298527,0.0007347577357193,Rest
ZNF664,2,2,-1.9420950433359896,1.9657909847853043,-3.3321191790730595,-0.5520709075989197,1.8466818448406168e-20,0.0026702070374484,0.0026702070374484,Rest
ZNF664,1,1,-1.905595269637858,,-1.905595269637858,-1.905595269637858,3.506406140470991e-07,3.506406140470991e-07,3.506406140470991e-07,Stim48hr
