source_TF,target_gene,log2FC,adj_p_value,p_value,zscore,culture_condition,n_guides_averaged
ZNF837,YEATS4,-0.2505948017067037,0.0418845758760848,0.001849941629861,-3.113321840158995,Stim48hr,1
ZNF837,ATF4,-0.4076213780464001,0.0002352918405725,8.771629727547546e-07,-4.917366363901204,Stim48hr,1
ZNF837,RAC2,0.2049263448990584,0.0029385390107464,2.974555830789628e-05,4.175405602954243,Stim48hr,1
ZNF837,CHAC1,-0.6349540202445644,0.0325972640028173,0.0012119044166035,-3.236063451572475,Stim48hr,1
ZNF837,SEC14L1,0.2986994060477257,0.0217991859364826,0.0006201859046336,3.4226293129182555,Stim48hr,1
ZNF837,RHBDF2,0.6201100818962141,0.010949232187188,0.0002164369998908,3.699015950912342,Stim48hr,1
ZNF837,PHF10,0.1925466359308544,0.0202334971293275,0.0005561972339679,3.4521214894245142,Stim48hr,1
ZNF837,ECSIT,-0.3788453613779323,0.0252723131791797,0.0008000880402912,-3.352764321063797,Stim48hr,1
ZNF837,LSM4,-0.1705235417335419,0.0091902254413741,0.0001726085662433,-3.756061104905382,Stim48hr,1
ZNF837,JUND,0.2869883182112981,0.0044528938258878,5.91396379635059e-05,4.016217664284114,Stim48hr,1
ZNF837,LSP1,0.4013739005577166,0.0114415089221608,0.0002273459509911,3.68651510797022,Stim48hr,1
ZNF837,METTL26,-0.2063668376327304,0.0408772884468967,0.0017821198706089,-3.1243274898818028,Stim48hr,1
ZNF837,EIF2S3,-0.4043726541326627,1.0928124448988774e-05,1.10323702363096e-08,-5.714042074500426,Stim48hr,1
ZNF837,PLXNA3,0.7376864984274217,0.0014013648726487,9.835315860498404e-06,4.420762649642788,Stim48hr,1
ZNF837,ARHGEF9,0.5118348060500169,0.0325972640028173,0.001218244294556,3.2345738062820133,Stim48hr,1
ZNF837,SH3BGRL,0.3948796817555424,0.0004386586025502,2.1371660948805777e-06,4.7400015258384665,Stim48hr,1
ZNF837,RFTN1,0.2370999045714715,0.0497813122834013,0.002521610794135,3.0207360409076887,Stim48hr,1
ZNF837,TRIM22,0.7774313336191707,0.0018405941361586,1.4780844499163254e-05,4.331929246303592,Stim48hr,1
ZNF837,RAMP1,0.6959003397411151,0.0495548264736284,0.0024999346208254,3.0233493530680606,Stim48hr,1
ZNF837,VPS13B,0.2285165986744528,0.0479208714130061,0.0023138977342427,3.0466723624032217,Stim48hr,1
ZNF837,FBXO44,0.6007605443424491,0.0176666772314524,0.0004560657152209,3.505315945879517,Stim48hr,1
ZNF837,POMP,-0.2203720105429157,0.0144225538583639,0.0003192473056263,-3.5991595321482914,Stim48hr,1
ZNF837,MYO18B,0.858066286097188,0.0408772884468967,0.0017779401004001,3.125018281194345,Stim48hr,1
ZNF837,CCDC59,-0.3127637380053021,0.005266588228914,7.645309793852347e-05,-3.9552548858701777,Stim48hr,1
ZNF837,MICAL2,0.495126508373222,0.0002352918405725,9.182345496846464e-07,4.908397807095836,Stim48hr,1
ZNF837,ZFC3H1,0.2052165059477385,0.0320415921033952,0.0011776843797912,3.244230414409829,Stim48hr,1
ZNF837,PTPN22,0.218306480397645,0.0443173535310947,0.0020440826090734,3.0837514929868792,Stim48hr,1
ZNF837,NARS1,-0.2690149913949481,0.0139603258221653,0.0003003920618585,-3.6149616703658354,Stim48hr,1
ZNF837,DDB2,0.28433899531698,0.0039737194180978,4.868450640931181e-05,4.061854078836236,Stim48hr,1
ZNF837,YARS1,-0.4114388049166226,0.0044528938258878,5.902862005319929e-05,-4.016660686233779,Stim48hr,1
ZNF837,TIMM10,-0.3167145003706111,0.0021336056924253,1.944202071777462e-05,-4.2712042859567365,Stim48hr,1
ZNF837,STT3A,-0.2137938856168892,0.011667194102862,0.0002354339590405,-3.677605229892025,Stim48hr,1
ZNF837,ETS1,0.1876851900890865,0.0452012090006534,0.0021360398364356,3.0706351593199632,Stim48hr,1
ZNF837,PSAT1,-0.685384061561194,4.992518491014384e-07,2.570018784625957e-10,-6.322718114893579,Stim48hr,1
ZNF837,HAVCR2,0.5017675553484943,0.0021336056924253,1.955018085306851e-05,4.269967094782848,Stim48hr,1
ZNF837,NT5E,1.3021135294546535,0.0058954796578202,8.983125598243498e-05,3.916533720033232,Stim48hr,1
