axis	index	name
row	1286	CDKN2D
row	1287	CDKN3
row	1288	CDPF1
row	1289	CDR2
row	1290	CDRT4
row	1291	CDS2
row	1292	CDT1
row	1293	CDV3
row	1294	CDYL
row	1295	CDYL2
row	1296	CEACAM1
row	1297	CEACAM21
row	1298	CEBPB
row	1299	CEBPD
row	1300	CEBPG
row	1301	CELF1
row	1302	CELF2
row	1303	CELSR3
row	1304	CEMIP2
row	1305	CEND1
row	1306	CENPA
row	1307	CENPB
row	1308	CENPE
row	1309	CENPF
row	1310	CENPH
row	1311	CENPJ
row	1312	CENPL
row	1313	CENPM
row	1314	CENPN
row	1315	CENPO
row	1316	CENPP
row	1317	CENPQ
row	1318	CENPS
row	1319	CENPU
row	1320	CENPV
row	1321	CENPW
row	1322	CENPX
row	1323	CEP104
row	1324	CEP112
row	1325	CEP120
row	1326	CEP128
row	1327	CEP131
row	1328	CEP135
row	1329	CEP162
row	1330	CEP164
row	1331	CEP170
row	1332	CEP170B
row	1333	CEP19
row	1334	CEP192
row	1335	CEP20
row	1336	CEP350
row	1337	CEP41
row	1338	CEP43
row	1339	CEP55
row	1340	CEP57
row	1341	CEP63
row	1342	CEP68
row	1343	CEP70
row	1344	CEP72
row	1345	CEP76
row	1346	CEP78
row	1347	CEP83
row	1348	CEP85
row	1349	CEP85L
row	1350	CEP89
row	1351	CEP95
row	1352	CEP97
row	1353	CEPT1
row	1354	CERCAM
row	1355	CERK
row	1356	CERS2
row	1357	CERS4
row	1358	CERS5
